version,larger_war_name,larger_war_id,init_war_id,init_war_name,annual_outcome,year,init_name,init_ccode,target_name,target_ccode,month_entry,day_entry,month_exit,day_exit,month_entry02,day_entry02,month_exit02,day_exit02,joiner,adv2name,adv2ccode,adv3name,adv3ccode,adv4name,adv4ccode,adv5name,adv5ccode,adv6name,adv6ccode,adv7name,adv7ccode,adv8name,adv8ccode,adv9name,adv9ccode,adv10name,adv10ccode,adv11name,adv11ccode,adv12name,adv12ccode,adv13name,adv13ccode,adv14name,adv14ccode,ally1name,ally1ccode,ally2name,ally2ccode,ally3name,ally3ccode,ally4name,ally4ccode,ally5name,ally5ccode,ally6name,ally6ccode,ally7name,ally7ccode,ally8name,ally8ccode,ally9name,ally9ccode,ally10name,ally10ccode,ally11name,ally11ccode,ally12name,ally12ccode,ally13name,ally13ccode,ally14name,ally14ccode,ally15name,ally15ccode,ally16name,ally16ccode
1,Lopez1864-1870,17,26,Lopez_targetBrazil_1864-1870,2,1870,Paraguay,150,Brazil,140,1,1,3,1,NA,NA,NA,NA,0,Argentina,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Lopez1864-1870,17,27,Lopez_targetArgentina_1864-1870,0,1865,Paraguay,150,Argentina,160,3,5,12,31,NA,NA,NA,NA,0,Brazil,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Lopez1864-1870,17,27,Lopez_targetArgentina_1864-1870,0,1866,Paraguay,150,Argentina,160,1,1,12,31,NA,NA,NA,NA,0,Brazil,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Lopez1864-1870,17,27,Lopez_targetArgentina_1864-1870,0,1867,Paraguay,150,Argentina,160,1,1,12,31,NA,NA,NA,NA,0,Brazil,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Lopez1864-1870,17,27,Lopez_targetArgentina_1864-1870,0,1868,Paraguay,150,Argentina,160,1,1,12,31,NA,NA,NA,NA,0,Brazil,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Lopez1864-1870,17,27,Lopez_targetArgentina_1864-1870,0,1869,Paraguay,150,Argentina,160,1,1,12,31,NA,NA,NA,NA,0,Brazil,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Lopez1864-1870,17,27,Lopez_targetArgentina_1864-1870,2,1870,Paraguay,150,Argentina,160,1,1,3,1,NA,NA,NA,NA,0,Brazil,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NavalWar1865-1866,18,28,NavalWar_Peru_1865-1866,1,1866,Peru,135,Spain,230,1,14,5,9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chile,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NavalWar1865-1866,18,29,NavalWar_Spain_1865-1866,0,1865,Spain,230,Chile,155,9,25,12,31,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NavalWar1865-1866,18,29,NavalWar_Spain_1865-1866,2,1866,Spain,230,Chile,155,1,1,5,9,NA,NA,NA,NA,0,Peru,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,SevenWeeks1866,19,30,SevenWeeks_Prussia-Han_1866,1,1866,Germany,255,Hanover,240,6,15,6,29,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,SevenWeeks1866,19,31,SevenWeeks_Prussia-Sax_1866,1,1866,Germany,255,Saxony,269,6,15,7,22,NA,NA,NA,NA,0,Austria-Hungary,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,SevenWeeks1866,19,32,SevenWeeks_Prussia-HE_1866,1,1866,Germany,255,Hesse Electoral,273,6,15,7,30,NA,NA,NA,NA,0,Austria-Hungary,300,Wuerttemburg,271,Baden,267,Bavaria,245,Hesse Grand Ducal,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,SevenWeeks1866,19,33,SevenWeeks_Prussia-AH_1866,1,1866,Germany,255,Austria-Hungary,300,6,23,7,30,NA,NA,NA,NA,0,Wuerttemburg,271,Baden,267,Hesse Grand Ducal,280,Hesse Electoral,273,Saxony,269,Bavaria,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,SevenWeeks1866,19,34,SevenWeeks_Prussia-Bav_1866,1,1866,Germany,255,Bavaria,245,7,4,7,28,NA,NA,NA,NA,0,Austria-Hungary,300,Wuerttemburg,271,Hesse Grand Ducal,280,Baden,267,Hesse Electoral,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mecklenburg Schwerin,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,SevenWeeks1866,19,35,SevenWeeks_Prussia-HGD_1866,1,1866,Germany,255,Hesse Grand Ducal,280,7,15,7,30,NA,NA,NA,NA,0,Austria-Hungary,300,Bavaria,245,Wuerttemburg,271,Hesse Electoral,273,Baden,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,SevenWeeks1866,19,36,SevenWeeks_Prussia-Baden_1866,1,1866,Germany,255,Baden,267,7,23,7,30,NA,NA,NA,NA,0,Austria-Hungary,300,Bavaria,245,Wuerttemburg,271,Hesse Grand Ducal,280,Hesse Electoral,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,SevenWeeks1866,19,37,SevenWeeks_Prussia-Wuert_1866,1,1866,Germany,255,Wuerttemburg,271,7,24,7,30,NA,NA,NA,NA,0,Austria-Hungary,300,Bavaria,245,Baden,267,Hesse Grand Ducal,280,Hesse Electoral,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,SevenWeeks1866,19,38,SevenWeeks_Meck_1866,1,1866,Mecklenburg Schwerin,275,Bavaria,245,7,23,7,28,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Germany,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,SevenWeeks1866,19,39,SevenWeeks_Italy_1866,1,1866,Italy,325,Austria-Hungary,300,6,20,7,25,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,FrancoPrussian1870-1871,20,40,FrancoPrussian_France_1870-1871,0,1870,France,220,Germany,255,7,19,12,31,NA,NA,NA,NA,0,Bavaria,245,Baden,267,Wuerttemburg,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,FrancoPrussian1870-1871,20,40,FrancoPrussian_France_1870-1871,2,1871,France,220,Germany,255,12,31,2,26,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,FrancoPrussian1870-1871,20,41,FrancoPrussian_Bavaria_1870-1871,1,1870,Bavaria,245,France,220,7,19,11,15,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Germany,255,Baden,267,Wuerttemburg,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,FrancoPrussian1870-1871,20,42,FrancoPrussian_Baden_1870-1871,1,1870,Baden,267,France,220,7,19,11,22,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Germany,255,Bavaria,245,Wuerttemburg,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,FrancoPrussian1870-1871,20,43,FrancoPrussian_Wurtemburg_1870-1871,1,1870,Wurtemburg,271,France,220,7,19,11,25,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Germany,255,Bavaria,245,Baden,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,FirstCentralAmerican1876,21,44,FirstCentralAmerican1876,1,1876,Guatemala,90,El Salvador,92,3,27,4,25,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Russo-Turkish1877-1878,22,45,Russo-Turkish1877-1878,0,1877,Russia,365,Turkey,640,4,25,12,31,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Russo-Turkish1877-1878,22,45,Russo-Turkish1877-1878,1,1878,Russia,365,Turkey,640,1,1,1,31,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Pacific1879-1883,23,46,Pacific_target_Peru_1879-1883,0,1879,Chile,155,Peru,135,2,14,12,31,NA,NA,NA,NA,0,Bolivia,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Pacific1879-1883,23,46,Pacific_target_Peru_1879-1883,0,1880,Chile,155,Peru,135,1,1,12,31,NA,NA,NA,NA,0,Bolivia,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Pacific1879-1883,23,46,Pacific_target_Peru_1879-1883,0,1881,Chile,155,Peru,135,1,1,12,31,NA,NA,NA,NA,0,Bolivia,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Pacific1879-1883,23,46,Pacific_target_Peru_1879-1883,0,1882,Chile,155,Peru,135,1,1,12,31,NA,NA,NA,NA,0,Bolivia,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Pacific1879-1883,23,46,Pacific_target_Peru_1879-1883,1,1883,Chile,155,Peru,135,1,1,10,23,NA,NA,NA,NA,0,Bolivia,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Pacific1879-1883,23,47,Pacific_target_Bolivia_1879-1883,0,1879,Chile,155,Bolivia,145,2,14,12,31,NA,NA,NA,NA,0,Peru,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Pacific1879-1883,23,47,Pacific_target_Bolivia_1879-1883,0,1880,Chile,155,Bolivia,145,1,1,12,31,NA,NA,NA,NA,0,Peru,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Pacific1879-1883,23,47,Pacific_target_Bolivia_1879-1883,0,1881,Chile,155,Bolivia,145,1,1,12,31,NA,NA,NA,NA,0,Peru,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Pacific1879-1883,23,47,Pacific_target_Bolivia_1879-1883,0,1882,Chile,155,Bolivia,145,1,1,12,31,NA,NA,NA,NA,0,Peru,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Pacific1879-1883,23,47,Pacific_target_Bolivia_1879-1883,1,1883,Chile,155,Bolivia,145,1,1,12,11,NA,NA,NA,NA,0,Peru,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,UK-Egypt1882,24,48,UK-Egypt1882,1,1882,United Kingdom,200,Egypt,651,7,11,9,15,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,France-China1884,25,49,France-China1884,0,1884,France,220,China,710,6,15,12,31,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,France-China1884,25,49,France-China1884,1,1885,France,220,China,710,1,1,6,9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,SecondCentralAmerican1885,26,50,SecondCentralAmerican1885,2,1885,Guatemala,90,El Salvador,92,3,28,4,15,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Sino-Japanese1894-1895,27,51,Sino-Japanese1894-1895,0,1894,Japan,740,China,710,7,25,12,31,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Sino-Japanese1894-1895,27,51,Sino-Japanese1894-1895,1,1895,Japan,740,China,710,1,1,3,30,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Greco-Turkish1897,28,52,Greco-Turkish1897,2,1897,Greece,350,Turkey,640,2,15,5,19,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Spanish-American1898,29,53,Spanish-American1898,1,1898,United States of America,2,Spain,230,4,22,8,12,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,BoxerRebellion1900,30,54,BoxerRebellion_US_1900,1,1900,United States of America,2,China,710,6,17,8,14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,200,France,220,Russia,365,Japan,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,BoxerRebellion1900,30,55,BoxerRebellion_UK_1900,1,1900,United Kingdom,200,China,710,6,17,8,14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,2,France,220,Russia,365,Japan,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,BoxerRebellion1900,30,56,BoxerRebellion_France_1900,1,1900,France,220,China,710,6,17,8,14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,2,United Kingdom,200,Russia,365,Japan,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,BoxerRebellion1900,30,57,BoxerRebellion_Russia_1900,1,1900,Russia,365,China,710,6,17,8,14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,2,France,220,United Kingdom,200,Japan,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,BoxerRebellion1900,30,58,BoxerRebellion_Japan_1900,1,1900,Japan,740,China,710,6,17,8,14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,2,France,220,Russia,365,United Kingdom,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Russo-Japanese1904-1905,31,59,Russo-Japanese1904-1905,0,1904,Japan,740,Russia,365,2,8,12,31,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Russo-Japanese1904-1905,31,59,Russo-Japanese1904-1905,1,1905,Japan,740,Russia,365,1,1,9,15,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
